latitude,longitude,home_size,lot_size,zoning,sex_offenders,crime_index,enviornmental_hazards,school_quality,bedrooms,bathrooms,sale_price,date,sale_price_cpi,age,neighborhood
33.758039000000004,-118.123522,1479.0,5118.0,LBR1S,2.0,Slightly High,5.0,Excellent,2.0,1.0,1325000.0,2020-10-23,1152.4383709383358,82.0,Long Beach
33.952591,-118.025072,880.0,5628.0,WHR1YY,6.0,Moderate,4.0,Above Average,2.0,1.0,565000.0,2020-10-23,752.5476339606598,70.0,Whittier
34.678414000000004,-118.14053,1897.0,6643.0,LRRA7000,7.0,Moderate,2.0,Poor,4.0,2.0,400000.00000000006,2020-10-23,633.1983381927931,41.0,Lancaster
34.432131,-118.532503,1439.0,6973.0,SCUR2,1.0,Low,10.0,Excellent,4.0,2.0,599000.0000000001,2020-10-23,774.8598924298811,57.0,Santa Clarita
34.088121,-118.16071200000002,1598.0,6000.0,LAPF,9.0,Slightly High,7.0,Average,2.0,1.0,860000.0,2020-10-23,928.4510171806302,95.0,El Sereno
33.965158,-117.848723,1733.0,8685.0,LCR17500,0.0,Low,7.0,Excellent,4.0,2.0,649999.9999999999,2020-10-23,807.1726706048938,56.0,Diamond Bar
34.205194,-118.143531,1142.0,13725.0,LCR175,3.0,Moderate,2.0,Poor,3.0,1.0,700000.0,2020-10-23,837.6426667187512,73.0,Altadena
34.022152,-118.442747,877.0,4805.0,LAR1,5.0,Slightly High,12.0,Average,2.0,1.0,1300000.0,2020-10-23,1141.5145379463518,70.0,Sawtelle
34.119208,-118.059643,1158.0,5315.0,LCRAYY,3.0,Low,3.0,Excellent,2.0,2.0,862000.0,2020-10-23,929.529984444395,60.0,Missing
33.857304,-118.258804,1465.0,6392.0,CARS,4.0,Moderate,5.0,Poor,3.0,2.0,678000.0,2020-10-23,824.3746294347882,60.0,Carson
34.295484,-118.378772,1059.0,5234.0,LCR1,0.0,Low,4.0,Average,2.0,1.0,380000.0,2020-10-23,617.165398183995,70.0,Lopez/Kagel Canyons
34.012058,-118.423949,1638.0,6304.0,LAR1,3.0,Slightly High,10.0,Average,4.0,3.0,1350000.0000000002,2020-10-23,1163.2596259129505,68.0,Mar Vista
34.095459000000005,-118.27245,2407.0,11538.0,LAR1,3.0,Slightly High,2.0,Excellent,3.0,4.0,2195000.0000000005,2020-10-23,1483.2932931494047,75.0,Silver Lake
34.131536,-118.270564,1598.0,9899.0,LAR1,3.0,Slightly High,11.0,Average,2.0,2.0,1400000.0,2020-10-23,1184.6056196960244,78.0,Atwater Village
33.909549,-118.112686,811.0,6302.0,BFR1YY,11.0,Moderate,5.0,Above Average,2.0,1.0,545000.0,2020-10-23,739.1082022310951,70.0,Bellflower
34.211623,-118.636646,2327.0,11463.0,LARE11,3.0,Very Low,3.0,Excellent,4.0,3.0,874999.9999999999,2020-10-23,936.5129718186639,27.0,West Hills
34.213517,-118.620762,1456.0,7505.0,LARS,5.0,Very Low,4.0,Average,4.0,2.0,655000.0,2020-10-23,810.2712335169397,58.0,West Hills
34.225428,-118.354927,2209.0,11644.0,LARS,1.0,Low,4.0,Poor,4.0,3.0,649999.9999999999,2020-10-23,807.1726706048938,57.0,Shadow Hills
33.83713,-118.160371,1217.0,5000.0,LKR1YY,10.0,Moderate,6.0,Above Average,3.0,2.0,713000.0,2020-10-23,845.384996029105,65.0,Missing
34.190619,-118.1369,1660.0,11598.0,LCR110,3.0,Moderate,2.0,Poor,3.0,2.0,1075000.0000000002,2020-10-23,1038.0397940973571,63.0,Altadena
34.166551,-118.118136,948.0,5001.0,PSR6,4.0,Moderate,3.0,Average,2.0,1.0,743000.0,2020-10-23,862.9868490729672,96.0,Pasadena
33.853106,-118.05342,2407.0,5038.0,CERS5000,5.0,Low,4.0,Excellent,4.0,3.0,1005000.0,2020-10-23,1003.6742949876286,48.0,Cerritos
34.078546,-117.748924,1208.0,7645.0,POR17200,13.0,Moderately High,6.0,Average,3.0,1.0,455000.0,2020-10-23,675.3291080058711,73.0,Pomona
34.105515999999994,-118.211567,1626.0,3914.0,LAR1,16.0,Slightly High,3.0,Above Average,2.0,2.0,985000.0,2020-10-23,993.6372998455763,29.0,Mount Washington
34.042869,-117.95113,959.0,6589.0,LCR106,13.0,Moderate,5.0,Average,3.0,1.0,534999.9999999999,2020-10-23,732.2959997282715,66.0,West Puente Valley
34.124026,-118.323551,2648.0,6523.0,LAR1,0.0,Slightly High,3.0,Above Average,3.0,2.0,1749999.9999999998,2020-10-23,1324.4293460842869,43.0,Hollywood Hills
34.106288,-118.373685,896.0,2967.0,LAR1,0.0,Slightly High,3.0,Above Average,2.0,1.0,1060000.0,2020-10-23,1030.7722149188949,96.0,Hollywood Hills West
34.164259,-118.248616,2747.0,6891.0,GLR1YY,0.0,Low,2.0,Above Average,4.0,3.0,1520000.0,2020-10-23,1234.3307963679902,90.0,Glendale
33.899769,-118.15564,1039.0,5038.0,PAR1YY,9.0,Slightly High,15.5,Average,3.0,1.0,490000.0,2020-10-23,700.8221357629843,65.0,Paramount
34.245472,-118.262142,2319.0,7434.0,GLR1YY,4.0,Low,2.0,Excellent,4.0,2.0,1085000.0000000002,2020-10-23,1042.856709963999,62.0,Glendale
34.012972,-118.297566,1416.0,7812.0,LAR2,22.0,Slightly High,8.0,Poor,2.0,1.0,850000.0,2020-10-23,923.0372624745405,111.0,Exposition Park
34.10267,-118.185548,832.0,4339.0,LARD1.5,8.0,Slightly High,7.0,Average,3.0,1.0,784999.9999999999,2020-10-23,887.0428489646655,99.0,Montecito Heights
34.06369,-118.46033,1552.0,6040.0,LAR1,2.0,Slightly High,4.0,Above Average,3.0,2.0,1800000.0000000002,2020-10-23,1343.2165163165307,74.0,Brentwood
34.0929,-117.956624,1256.0,4949.0,BPR1,7.0,Moderate,6.0,Average,3.0,2.0,527999.9999999999,2020-10-23,727.4895042864548,60.0,Baldwin Park
34.160266,-118.393994,1164.0,7252.0,LAR1,7.0,Low,4.0,Excellent,2.0,1.0,2048000.0,2020-10-23,1432.764284070966,86.0,Valley Village
34.021853,-117.856864,1832.0,10049.0,WAR17200,3.0,Low,2.0,Excellent,3.0,2.0,850000.0,2020-10-23,923.0372624745405,53.0,Walnut
33.835792,-118.131942,1841.0,8851.0,LBR1N,3.0,Slightly High,3.0,Above Average,3.0,2.0,957000.0,2020-10-23,979.4127190107854,78.0,Long Beach
33.86352,-118.1766,932.0,6751.0,LBR1N,22.0,Slightly High,10.0,Average,2.0,1.0,579000.0,2020-10-21,761.8141808354193,81.0,Long Beach
33.839960999999995,-118.100575,1594.0,5101.0,LKR1YY,7.0,Moderate,5.0,Above Average,3.0,2.0,710000.0,2020-10-21,843.6046114708914,70.0,Missing
34.155132,-118.385323,1690.0,7170.0,LAR1,5.0,Low,4.0,Excellent,2.0,2.0,1105500.0,2020-10-21,1052.6624812639636,79.0,Valley Village
33.799464,-118.324555,1522.0,5400.0,LOR1,5.0,Moderate,6.0,Average,4.0,3.0,850000.0,2020-10-22,923.0372624745405,64.0,Lomita
34.082709,-118.265378,1494.0,5000.0,LAR1,9.0,Slightly High,3.0,Above Average,3.0,2.0,1338000.0000000002,2020-10-22,1158.078042799549,97.0,Echo Park
34.479932,-118.535038,3826.0,7421.0,SCUR2,0.0,Low,3.0,Excellent,4.0,5.0,940500.0,2020-10-22,970.932795599743,16.0,Castaic Canyons
34.137797,-118.209076,720.0,2750.0,LARD1.5,3.0,Slightly High,6.0,Excellent,1.0,1.0,837000.0,2020-10-22,915.9515453958604,96.0,Eagle Rock
34.717046,-118.153654,1385.0,6945.0,LR-R1OOOO,3.0,Moderate,2.0,Poor,3.0,2.0,310000.0000000001,2020-10-22,557.4303588833667,33.0,Lancaster
34.005764,-118.318542,1536.0,6500.0,LAR1,22.0,Slightly High,4.0,Poor,4.0,2.0,724999.9999999999,2020-10-22,852.4693516929702,99.0,Leimert Park
33.994788,-118.043443,1487.0,11207.0,WHR1YY,6.0,Moderate,3.0,Average,2.0,2.0,762500.0,2020-10-22,874.2380301028039,68.0,Whittier
33.9195,-118.4022,3187.0,5173.0,ESPRD,1.0,Moderate,15.0,Average,4.0,4.0,1942000.0,2020-10-22,1395.1933048163996,1.0,El Segundo
33.862259,-118.347827,1027.0,6920.0,TORR-LM,2.0,Low,11.0,Excellent,3.0,1.0,755000.0000000001,2020-10-22,869.9278738709271,65.0,Torrance
33.847717,-118.375095,1278.0,7959.0,TORR-LO,1.0,Low,6.0,Excellent,3.0,2.0,1390000.0000000002,2020-10-22,1180.3673033544044,61.0,Torrance
34.208738000000004,-118.403617,1775.0,7420.0,LAR1,12.0,Low,11.0,Average,3.0,2.0,724999.9999999999,2020-10-22,852.4693516929702,69.0,Sun Valley
33.755825,-118.300645,2506.0,11403.0,LAR1,6.0,Very Low,5.0,Above Average,4.0,3.0,1050000.0,2020-10-22,1025.8985601225645,42.0,Missing
33.902556,-118.355072,1552.0,5826.0,HAR1YY,5.0,Slightly High,10.0,Average,4.0,2.0,812999.9999999999,2020-10-22,902.7241136602356,73.0,Hawthorne
34.660582,-118.235697,2628.0,10038.0,LRR10000,1.0,Moderate,3.0,Above Average,4.0,3.0,410000.0,2020-10-22,641.0644576619169,13.0,Lancaster
33.985728,-117.890578,1580.0,6917.0,LCA106,4.0,Very Low,15.0,Excellent,5.0,3.0,560000.0,2020-10-21,749.2103774549312,57.0,Rowland Heights
33.972658,-117.912768,2535.0,9868.0,LCR110000,4.0,Very Low,2.0,Excellent,3.0,3.0,885000.0,2020-10-22,941.8492712594086,37.0,Rowland Heights
34.16225,-118.587274,2816.0,14095.0,LARE11,5.0,Very Low,3.0,Above Average,4.0,3.0,1459500.0,2020-10-22,1209.5165643221085,22.0,Woodland Hills
34.561781,-118.031381,2077.0,8009.0,LCA21,3.0,Moderate,2.0,Average,3.0,2.0,420000.0,2020-10-22,648.8352196548988,21.0,Missing
33.825983,-118.379983,1086.0,6082.0,RBR-1,1.0,Low,3.0,Excellent,2.0,1.0,1464999.9999999998,2020-10-22,1211.793400804174,94.0,Redondo Beach
34.115863,-117.840475,1255.0,6138.0,GDR1,1.0,Low,3.0,Excellent,4.0,2.0,615000.0,2020-10-22,785.1404067528633,62.0,Glendora
33.923031,-118.290677,870.0,12519.0,LAR1,22.0,Slightly High,12.0,Poor,2.0,1.0,550000.0,2020-10-22,742.4908661383706,93.0,Harbor Gateway
34.675846,-118.087184,960.0,4736.0,LRR6000,12.0,Moderate,3.0,Poor,3.0,2.0,245000.00000000003,2020-10-22,495.5560846036454,37.0,Lancaster
34.126867,-117.73025,3001.0,14480.0,CLRS13000,0.0,Low,4.0,Excellent,4.0,5.0,945000.0,2020-10-22,973.252829482348,56.0,Claremont
33.933337,-118.017483,1218.0,6067.0,LCRA06,10.0,Moderate,2.0,Above Average,3.0,2.0,610000.0000000001,2020-10-22,781.9422655301507,64.0,South Whittier
33.958288,-118.043131,1216.0,6077.0,WHR1YY,4.0,Moderate,10.0,Above Average,2.0,1.0,625000.0000000001,2020-10-22,791.4979227409914,72.0,Whittier
33.997104,-118.285878,1417.0,6113.0,LARD2,22.0,Slightly High,9.0,Poor,2.0,1.0,575000.0,2020-10-22,759.1781377035562,111.0,Vermont Square
33.940379,-118.258839,854.0,5431.0,LAR1,22.0,Slightly High,6.0,Poor,2.0,1.0,415000.00000000006,2020-10-22,644.9615419317605,78.0,Green Meadows
34.162771,-118.359679,1513.0,7800.0,LAR1,6.0,Low,9.0,Average,2.0,2.0,930000.0,2020-10-22,965.4977032673444,82.0,Toluca Lake
33.795289000000004,-118.094358,1442.0,5675.0,LBR1N,2.0,Slightly High,3.0,Excellent,4.0,2.0,830000.0,2020-10-22,912.1133598089593,67.0,Long Beach
34.218649,-118.204774,2406.0,15917.0,LFR120,0.0,Very Low,3.0,Excellent,3.0,3.0,1981000.0,2020-10-22,1409.1330742746738,65.0,La Canada Flintridge
34.10892,-118.434078,1548.0,6944.0,LARE15,1.0,Moderate,2.0,Above Average,2.0,2.0,1725000.0,2020-10-22,1314.9351064980813,88.0,Beverly Crest
34.024491999999995,-118.332983,1296.0,5300.0,LARD1.5,22.0,Slightly High,15.5,Poor,3.0,1.0,816000.0,2020-10-23,904.3881226552203,90.0,Jefferson Park
34.045236,-118.325385,1936.0,6761.0,LARD2,13.0,Slightly High,6.0,Average,3.0,3.0,1215000.0,2020-10-23,1103.5649784001046,110.0,Arlington Heights
34.095721999999995,-117.931552,1525.0,10610.0,LCA1,5.0,Moderate,5.0,Above Average,3.0,2.0,649999.9999999999,2020-10-23,807.1726706048938,60.0,Vincent
33.842316,-118.145683,1222.0,6034.0,LKR1YY,7.0,Moderate,5.0,Above Average,2.0,2.0,649999.9999999999,2020-10-23,807.1726706048938,69.0,Missing
34.040929,-117.922689,1521.0,6571.0,WCR16000,5.0,Low,5.0,Average,4.0,3.0,610000.0000000001,2020-10-23,781.9422655301507,49.0,West Covina
34.147514,-118.593391,3094.0,7023.0,LAR1,1.0,Very Low,2.0,Above Average,3.0,4.0,1150000.0,2020-10-23,1073.6400185975183,55.0,Woodland Hills
34.174662,-118.645632,2307.0,8809.0,LARS,1.0,Very Low,2.0,Excellent,3.0,2.0,1224999.9999999998,2020-10-23,1108.097091837388,60.0,Woodland Hills
34.004513,-118.408552,1189.0,5781.0,CCR1YY,4.0,Moderate,13.0,Excellent,2.0,1.0,1395500.0000000002,2020-10-23,1182.7002569083756,71.0,Culver City
34.299063000000004,-118.421556,610.0,6749.0,LAR1,9.0,Low,13.0,Poor,1.0,1.0,303000.0000000001,2020-10-23,551.1008552286613,82.0,Sylmar
34.037871,-117.735713,1200.0,6016.0,POR16000,8.0,Moderately High,6.0,Average,3.0,2.0,505000.0,2020-10-23,711.4681447937567,58.0,Pomona
34.571928,-118.091711,1914.0,6608.0,PDR1,3.0,Moderate,3.0,Poor,4.0,3.0,410000.0,2020-10-23,641.0644576619169,34.0,Missing
34.105189,-118.206143,661.0,5962.0,LAR1,15.0,Slightly High,2.0,Average,1.0,1.0,620000.0,2020-10-23,788.3255736113588,96.0,Mount Washington
34.084111,-117.906454,2361.0,9335.0,WCR19450,15.0,Low,9.0,Above Average,4.0,3.0,740500.0,2020-10-22,861.5337636019119,58.0,West Covina
33.83292,-118.182604,1837.0,8726.0,LBR1N,7.0,Slightly High,8.0,Above Average,2.0,2.0,975000.0,2020-10-22,988.5805886507962,79.0,Long Beach
33.996586,-118.087865,1130.0,6592.0,PRSF,10.0,Moderate,5.0,Average,2.0,1.0,550000.0,2020-10-22,742.4908661383706,70.0,Pico Rivera
34.433243,-118.401555,1594.0,7001.0,SCUR2,0.0,Low,2.0,Excellent,3.0,2.0,640000.0,2020-10-22,800.9395837291247,37.0,Santa Clarita
33.905765,-118.111209,986.0,5298.0,BFR1YY,15.0,Moderate,2.0,Above Average,3.0,1.0,565000.0,2020-10-22,752.5476339606598,68.0,Bellflower
34.153232,-118.22616,1752.0,7881.0,GLR1YY,2.0,Low,3.0,Above Average,3.0,1.0,970000.0,2020-10-22,986.0425084972394,94.0,Glendale
34.038486,-117.799428,2261.0,7273.0,LCR18000,2.0,Low,5.0,Above Average,4.0,3.0,749999.9999999999,2020-10-22,867.0425330074443,52.0,Diamond Bar
34.205796,-118.333136,1568.0,6602.0,BUR1,2.0,Low,10.0,Excellent,3.0,2.0,1000000.0,2020-10-22,1001.1744796614059,73.0,Burbank
34.071733,-117.98863500000002,796.0,12812.0,BPR1,3.0,Moderate,4.0,Average,2.0,2.0,350000.0,2020-10-22,592.3028098480122,72.0,Baldwin Park
33.896889,-118.256694,954.0,6212.0,LCR1YY,11.0,High,13.0,Average,2.0,1.0,375000.0,2020-10-22,613.0916546667248,78.0,West Compton
33.816669,-118.331368,2392.0,6090.0,TORR-LO,1.0,Low,13.0,Above Average,4.0,3.0,1124999.9999999998,2020-10-22,1061.9058955792402,56.0,Torrance
33.872845,-118.064652,1570.0,8296.0,CERS6500,10.0,Low,7.0,Excellent,4.0,2.0,860000.0,2020-10-22,928.4510171806302,46.0,Cerritos
33.856061,-118.135361,955.0,5111.0,LKR1YY,13.0,Moderate,5.0,Excellent,3.0,1.0,622000.0000000001,2020-10-22,789.5960427250941,70.0,Missing
33.880391,-118.11056,1882.0,4991.0,BFA1,11.0,Moderate,3.0,Average,5.0,2.0,746499.9999999999,2020-10-22,865.0170679578679,56.0,Bellflower
34.209001,-118.33313,1843.0,5438.0,BUR1YY,2.0,Low,7.0,Excellent,3.0,2.0,1000000.0,2020-10-22,1001.1744796614059,70.0,Burbank
34.561669,-118.168474,1974.0,8373.0,LCA22,1.0,Moderate,3.0,Above Average,3.0,3.0,410000.0,2020-10-22,641.0644576619169,14.0,Missing
33.966211,-118.114287,1731.0,5014.0,PRSF,7.0,Moderate,10.0,Average,3.0,3.0,635000.0,2020-10-22,797.8047788090499,70.0,Pico Rivera
33.827968,-118.188344,5933.0,12441.0,LBR1N,9.0,Slightly High,9.0,Above Average,6.0,5.0,1990000.0,2020-10-29,1412.3304054162822,12.0,Long Beach
34.183549,-118.638849,1160.0,7536.0,LARS,3.0,Very Low,3.0,Excellent,3.0,2.0,810000.0,2020-10-29,901.0570316952652,61.0,Woodland Hills
33.919024,-118.29304599999999,1266.0,7000.0,LCA1YY,18.0,Slightly High,15.5,Poor,4.0,2.0,600000.0,2020-10-29,775.5064172753005,67.0,Athens
34.566012,-118.01993600000002,1991.0,7013.0,PDR1,1.0,Moderate,2.0,Average,3.0,2.0,400000.00000000006,2020-10-29,633.1983381927931,30.0,Missing
33.846165,-118.126709,1406.0,4920.0,LBR1N,7.0,Slightly High,7.0,Above Average,3.0,2.0,600000.0,2020-10-29,775.5064172753005,70.0,Long Beach
33.925686999999996,-118.286721,1890.0,7875.0,LAR1,22.0,Slightly High,10.0,Poor,4.0,3.0,720000.0,2020-10-29,849.524716463392,66.0,Vermont Vista
33.964546,-118.13349,1287.0,6271.0,DOR16000,9.0,Moderate,10.0,Above Average,3.0,2.0,630000.0,2020-10-29,794.6576076505722,67.0,Downey
34.125963,-118.22253700000002,1054.0,8234.0,LAR1,12.0,Slightly High,6.0,Average,2.0,2.0,1075000.0000000002,2020-10-29,1038.0397940973571,96.0,Eagle Rock
34.683001000000004,-118.143731,1088.0,6080.0,LRR17000,8.0,Moderate,2.0,Poor,3.0,1.0,255000.0,2020-10-29,505.5683300751227,68.0,Lancaster
34.067353000000004,-118.044767,1506.0,9673.0,EMR1,3.0,Moderate,12.0,Average,4.0,2.0,550000.0,2020-10-29,742.4908661383706,80.0,El Monte
33.92382,-118.023673,1045.0,6601.0,LCRA06,12.0,Moderate,4.0,Average,3.0,1.0,589999.9999999999,2020-10-29,769.0167097325774,66.0,South Whittier
33.971022,-118.390583,936.0,7501.0,LAR1,4.0,Slightly High,8.0,Average,3.0,1.0,2010000.0,2020-10-29,1419.409800176759,72.0,Westchester
34.141696,-118.61774799999999,2124.0,11703.0,LCR110000,0.0,Very Low,2.0,Above Average,4.0,2.0,1335000.0,2020-10-29,1156.779020469449,56.0,Calabasas
34.148424,-117.994207,1106.0,5599.0,MORM,3.0,Low,6.0,Average,3.0,2.0,823500.0,2020-10-29,908.5348116281917,115.0,Missing
33.99045,-117.87648200000001,1745.0,8780.0,LCA16000,3.0,Very Low,4.0,Excellent,4.0,2.0,520000.0,2020-10-29,721.9571844210358,56.0,Rowland Heights
33.988378000000004,-118.42613200000001,3473.0,5000.0,LAR1,6.0,Slightly High,8.0,Average,4.0,4.0,1795000.0,2020-10-29,1341.3496404785333,17.0,Missing
33.911213000000004,-118.357446,1589.0,6005.0,HAR1YY,8.0,Slightly High,6.0,Average,3.0,2.0,735000.0000000001,2020-10-30,858.3283165334149,54.0,Hawthorne
33.791475,-118.186522,1260.0,6500.0,LBR1N,22.0,Slightly High,13.0,Above Average,2.0,1.0,1850000.0,2020-10-30,1361.7445159213166,115.0,Long Beach
34.056138,-118.080031,1741.0,6538.0,RMR2,3.0,Moderate,7.0,Above Average,2.0,1.0,779000.0,2020-10-28,883.6463737644141,68.0,Rosemead
34.317155,-118.433682,1547.0,8050.0,LARS,11.0,Low,5.0,Average,3.0,2.0,636999.9999999999,2020-10-27,799.0601765624463,57.0,Sylmar
34.149155,-117.84235,3638.0,12620.0,GDE6,1.0,Low,2.0,Excellent,5.0,5.0,1344999.9999999998,2020-10-27,1161.103443102944,56.0,Glendora
33.836387,-118.138457,1500.0,9379.0,LBR1N,5.0,Slightly High,3.0,Above Average,2.0,2.0,759999.9999999999,2020-10-27,872.8036763391972,83.0,Long Beach
33.866341999999996,-118.33096699999999,1423.0,9227.0,TORR-LO,5.0,Low,10.0,Above Average,3.0,1.0,700000.0,2020-10-27,837.6426667187512,62.0,Torrance
34.456178,-118.537571,1624.0,7016.0,SCUR2,1.0,Low,3.0,Excellent,4.0,2.0,644999.9999999999,2020-10-28,804.062167047928,41.0,Santa Clarita
34.293518,-118.44416799999999,786.0,7526.0,SFR1,22.0,Low,5.0,Average,2.0,1.0,337500.0000000001,2020-10-28,581.6298129564752,70.0,San Fernando
33.976437,-118.303256,1176.0,4681.0,LAR1,22.0,Slightly High,13.0,Poor,3.0,2.0,450000.00000000006,2020-10-29,671.6082581582654,98.0,Harvard Park
33.785186,-118.244021,708.0,4693.0,LAR1,22.0,Moderate,15.5,Average,1.0,1.0,517500.0,2020-10-22,720.219619484457,111.0,Wilmington
33.992479,-118.09568,1880.0,7109.0,PRSF,8.0,Moderate,6.0,Average,3.0,2.0,623000.0,2020-10-22,790.2305113230278,60.0,Pico Rivera
34.152809000000005,-118.620545,2210.0,13745.0,LAR1,0.0,Very Low,2.0,Excellent,3.0,3.0,1055000.0,2020-10-22,1028.3382747691433,56.0,Woodland Hills
34.187069,-118.293152,3289.0,8231.0,BUR1YY,0.0,Low,5.0,Excellent,4.0,4.0,900000.0,2020-10-22,949.7975072891896,96.0,Burbank
34.019386,-118.314145,1386.0,5395.0,LAR1,22.0,Slightly High,4.0,Poor,2.0,1.0,912000.0,2020-10-22,956.1085236088327,85.0,Exposition Park
33.872946,-118.255733,1568.0,4903.0,CARS,9.0,Moderate,15.0,Poor,5.0,2.0,649999.9999999999,2020-10-22,807.1726706048938,54.0,Carson
34.175891,-118.11198,1380.0,9646.0,LCR2,2.0,Moderate,3.0,Average,3.0,1.0,245000.00000000003,2020-10-22,495.5560846036454,98.0,Altadena
34.174184999999994,-118.652496,2420.0,11318.0,LARE11,1.0,Very Low,2.0,Excellent,5.0,4.0,1085000.0000000002,2020-10-22,1042.856709963999,57.0,Woodland Hills
34.033395,-118.21907,1370.0,4373.0,LAR2,19.0,Slightly High,9.0,Poor,1.0,1.0,735000.0000000001,2020-10-22,858.3283165334149,88.0,Boyle Heights
33.791825,-118.199623,700.0,1652.0,LBR1N,22.0,Slightly High,15.0,Average,2.0,1.0,420000.0,2020-10-22,648.8352196548988,82.0,Long Beach
34.459287,-118.526986,1006.0,10659.0,SCUR2,1.0,Low,3.0,Excellent,2.0,2.0,555000.0,2020-10-22,745.858188929058,36.0,Castaic Canyons
34.122942,-118.051548,1980.0,7607.0,ARR1,2.0,Low,3.0,Excellent,3.0,2.0,1162000.0,2020-10-22,1079.2270815721702,45.0,Arcadia
34.138882,-118.217819,1845.0,1491.0,LARD1.5,7.0,Slightly High,8.0,Excellent,4.0,4.0,897999.9999999999,2020-10-22,948.7415897784326,7.0,Eagle Rock
33.931490000000004,-118.008548,1367.0,6240.0,LCRA06,11.0,Moderate,2.0,Above Average,3.0,2.0,589999.9999999999,2020-10-22,769.0167097325774,61.0,South Whittier
33.880232,-118.372567,1131.0,4997.0,RBR-2,4.0,Low,6.0,Excellent,3.0,2.0,1060000.0,2020-10-22,1030.7722149188949,50.0,Redondo Beach
34.047952,-118.379609,1214.0,3596.0,LAR2,4.0,Slightly High,5.0,Average,2.0,2.0,1370000.0000000002,2020-10-22,1171.8446842707624,80.0,Pico-Robertson
34.174631,-118.407068,2245.0,8100.0,LAR1,6.0,Low,5.0,Average,4.0,3.0,1200000.0000000002,2020-10-22,1096.7316930180984,72.0,Valley Glen
33.897316,-118.027618,1227.0,10128.0,LMR1,3.0,Low,15.5,Excellent,3.0,2.0,670000.0,2020-10-22,819.4966302224448,66.0,La Mirada
33.968841,-118.392588,1001.0,6008.0,LAR1,4.0,Slightly High,11.0,Average,3.0,1.0,1175000.0,2020-10-22,1085.2472750494296,76.0,Westchester
34.12095,-118.185888,788.0,4411.0,LAR1,15.0,Slightly High,6.0,Average,3.0,1.0,885000.0,2020-10-22,941.8492712594086,96.0,Highland Park
34.039190000000005,-118.381567,1708.0,4999.0,LARD2,4.0,Slightly High,6.0,Average,3.0,2.0,1195000.0,2020-10-22,1094.444450292804,89.0,Mid-City
34.035101,-117.829349,2484.0,10861.0,WARPD168002.2,0.0,Low,4.0,Excellent,4.0,3.0,1130000.0,2020-10-22,1064.2630702789486,32.0,Walnut
33.842545,-118.368462,1834.0,5603.0,TORR-LO,2.0,Low,6.0,Excellent,4.0,2.0,1175000.0,2020-10-22,1085.2472750494296,59.0,Torrance
34.639335,-118.250102,3282.0,13001.0,LCA210,1.0,Moderate,2.0,Above Average,4.0,4.0,515000.0,2020-10-22,718.4778524377232,12.0,Missing
34.156028000000006,-118.611319,2133.0,8423.0,LAR1,1.0,Very Low,2.0,Above Average,3.0,3.0,1075000.0000000002,2020-10-22,1038.0397940973571,55.0,Woodland Hills
34.58272,-118.155373,1924.0,7239.0,PDR1,3.0,Moderate,3.0,Above Average,4.0,3.0,420000.0,2020-10-22,648.8352196548988,30.0,Missing
34.428985,-118.53009099999998,1188.0,5799.0,SCUR2,1.0,Low,4.0,Excellent,3.0,2.0,600000.0,2020-10-22,775.5064172753005,57.0,Santa Clarita
34.006605,-118.410393,1101.0,5500.0,CCR2,4.0,Moderate,15.5,Excellent,2.0,2.0,1850000.0,2020-10-22,1361.7445159213166,72.0,Culver City
34.266308,-118.509186,1256.0,6899.0,LARE9,4.0,Low,4.0,Average,3.0,2.0,605000.0,2020-10-23,778.7309900914427,64.0,Granada Hills
34.268188,-118.401479,1172.0,7798.0,LARS,8.0,Low,15.0,Poor,3.0,2.0,550000.0,2020-10-23,742.4908661383706,63.0,Pacoima
33.774095,-118.138594,2610.0,5240.0,LBR1N,8.0,Slightly High,8.0,Excellent,4.0,2.0,1122500.0,2020-10-23,1060.7253439128974,90.0,Long Beach
33.913266,-118.239904,1561.0,6020.0,COPRL,11.0,High,7.0,Poor,4.0,2.0,555000.0,2020-10-21,745.858188929058,73.0,Compton
34.118411,-117.745281,1715.0,9862.0,CLRS10000,1.0,Low,3.0,Excellent,3.0,2.0,705000.0000000001,2020-10-21,840.6289245566841,64.0,Claremont
34.082127,-118.136699,836.0,5007.0,ALRPD,6.0,Low,11.0,Excellent,2.0,1.0,649999.9999999999,2020-10-21,807.1726706048938,80.0,Alhambra
34.098694,-118.188986,916.0,8660.0,LAR1,7.0,Slightly High,2.0,Average,2.0,1.0,720000.0,2020-10-21,849.524716463392,60.0,Montecito Heights
34.100416,-118.354763,2531.0,6970.0,LAR1,1.0,Slightly High,6.0,Above Average,4.0,4.0,2240000.0,2020-10-21,1498.4207549098624,102.0,Hollywood
34.120175,-117.910565,1971.0,8300.0,AZR1C,8.0,Moderate,11.0,Average,4.0,2.0,534999.9999999999,2020-10-21,732.2959997282715,73.0,Azusa
34.06585,-117.747863,1990.0,7819.0,POR4YY,15.0,Moderately High,8.0,Average,4.0,2.0,585000.0,2020-10-21,765.7512312456917,96.0,Pomona
34.11162,-118.380672,1359.0,5235.0,LAR1,0.0,Slightly High,2.0,Above Average,3.0,2.0,1659000.0000000002,2020-10-21,1289.534494282821,63.0,Hollywood Hills West
34.04268,-117.760296,880.0,6595.0,POR16000,7.0,Moderately High,2.0,Average,2.0,1.0,425000.0,2020-10-21,652.6859075836147,72.0,Pomona
