parcel_number,date,price
2686001049,5/1/2018,722000
2686001049,12/11/1989,445000
2701071014,11/24/2020,1148000
2701071014,6/22/2018,875000
2701071014,6/23/2006,949500
2337016007,11/24/2020,750000
2337016007,9/19/1995,115000
2337016007,5/15/1990,212000
7176027015,11/24/2020,720000
7176027015,5/1/2009,410000
7328016041,5/25/1999,188000
7328016041,1/31/1995,158000
7328016041,4/15/1988,143000
5502027046,11/24/2020,620000
5502027046,11/20/2017,475500
5502027046,3/16/2017,495000
5502027046,2/3/2014,35605
5502027046,10/31/2013,35605
5502027046,3/2/2007,630000
5502027046,5/26/2005,
5737004045,11/24/2020,715000
5737004045,8/14/2012,415000
5737004045,3/14/2007,550000
5737004045,11/7/2002,335000
5737004045,10/31/2000,210500
5737004045,6/15/1989,169000
7059020009,11/24/2020,642500
7059020009,7/22/2020,495000
7059020009,11/2/1998,121000
8065024014,5/15/1995,165000
8075015008,11/24/2020,610000
8075015008,7/21/2020,420000
8075015008,8/5/1999,168000
8075015008,6/29/1988,135000
3001115015,11/24/2020,580000
3001115015,9/21/2001,244000
8036015022,11/24/2020,772000
8036015022,4/14/2017,625000
8036015022,7/28/2016,466000
8036015022,10/8/1999,220000
8036015022,9/13/1989,230500
5832012023,11/24/2020,975000
5832012023,12/14/2018,660000
4207018016,11/24/2020,2265000
4207018016,1/12/2018,1170000
4207018016,8/30/1996,199000
5064001005,11/24/2020,1280500
5064001005,8/26/2009,425000
5064001005,9/30/2005,775000
5064001005,9/11/2003,253500
5288013046,8/14/2019,625000
5234007048,11/24/2020,850000
5234007048,7/27/2018,275000
6057006015,11/24/2020,785000
6057006015,7/30/2015,450000
6057006015,8/2/2002,280000
6057006015,10/17/2001,192000
6057006015,1/11/1996,227000
6057006015,9/18/1995,98000
6057006015,11/6/1990,180000
6145009042,11/24/2020,483500
2476003026,11/24/2020,835000
2476003026,4/28/2017,639000
2476003026,4/28/1999,205000
2476003026,12/9/1996,172000
7359020068,11/24/2020,887000
7359020068,3/24/2000,75000
2619013015,11/19/1998,87500
7253012019,2/11/2016,325000
3078016026,11/24/2020,8500
7507026093,11/24/2020,695000
7507026093,9/13/2012,419000
7507026093,6/20/2012,310000
7507026093,9/19/2006,545000
7507026093,10/13/1998,178500
7507026093,12/4/1992,60000
7507026093,4/17/1989,190000
2354015062,11/24/2020,1330000
4234004028,11/24/2020,1226500
4234004028,4/30/2013,660000
4234004028,4/18/2007,725000
4234004028,7/8/2004,680000
4234004028,12/2/2003,460000
2747007067,11/24/2020,460000
2747007067,12/16/1999,146000
5744008004,11/24/2020,1008000
4244015026,11/24/2020,1950000
5614031012,11/12/2008,635000
5018036018,11/24/2020,500000
5018036018,3/28/2017,280000
5018036018,12/16/2005,465000
2229016021,5/4/2000,158000
2104005045,7/11/2003,306000
2766015013,11/13/1996,227000
4162037059,11/23/2020,940000
6224018067,11/23/2020,515000
5093004009,11/23/2020,2697000
5093004009,11/26/2019,2500000
5093004009,1/17/2017,1147000
5093004009,12/23/2005,1190000
5093004009,9/30/2002,549000
5093004009,1/16/2001,339000
5093004009,8/8/1994,129000
5093004009,7/8/1988,287000
4313021045,11/23/2020,382000
4313021045,2/9/2007,244000
4313021045,3/22/2005,200000
4313021045,7/29/2004,157500
4313021045,2/11/2004,155000
4313021045,12/10/1999,51000
4285014006,11/23/2020,3518000
4285014006,5/3/2013,2400000
4285014006,4/13/2012,900000
4285014006,10/14/2010,575000
4285014006,7/10/2007,1050000
7416015040,11/23/2020,625000
3153077029,11/23/2020,490000
3153077029,11/17/2005,419000
8717008172,11/23/2020,370000
8717008172,3/29/2017,327000
8717008172,4/28/2011,200000
8717008172,2/24/2011,152000
8717008172,4/15/2005,323000
8717008172,3/22/1999,112000
8717008172,6/22/1990,122000
8377008029,8/19/2020,683000
8377008029,9/21/2012,320000
8377008029,8/19/2003,
8377008029,8/5/1991,155000
2761035028,11/23/2020,708000
3150069023,11/23/2020,400000
2362014158,11/23/2020,755000
2362014158,9/17/2019,700000
2362014158,5/16/2016,579500
5590023020,11/23/2020,2800000
5590023020,12/27/2017,930000
5590023020,1/27/2015,830000
5590023020,5/3/2006,919000
7206013017,11/23/2020,640000
7206013017,2/9/2004,355000
7206013017,9/11/1996,137500
7206013017,11/15/1989,200000
2162009033,11/23/2020,320000
2162009033,5/15/2001,154000
2162009033,5/6/1997,80000
2162009033,8/12/1988,132000
7028001039,12/20/1996,192500
7028001039,3/7/1990,241500
7017007005,11/23/2020,980000
7017007005,5/25/2018,875000
7017007005,2/13/2014,715000
7017007005,7/5/2013,545000
7017007005,6/6/2006,997500
7017007005,10/19/2004,775000
5870015001,11/23/2020,1526000
2841027036,11/23/2020,1067500
2841027036,10/10/2000,615000
8176012042,11/23/2020,570000
8176012042,11/17/2017,455000
8176012042,7/11/2017,325000
8176012042,7/14/2006,470000
8176012042,12/20/1996,129000
4468011015,11/23/2020,2242500
5273006022,4/28/1992,
7543047015,11/23/2020,2750000
7543047015,8/9/2018,2549000
7543047015,6/25/1997,325000
3147020002,11/23/2020,315000
3147020002,10/16/1997,90500
3147020002,4/22/1992,111818
4275010026,11/23/2020,1160000
4275010026,1/30/2015,918000
4275010026,6/20/2006,722000
7075012009,12/17/1996,230000
7075012009,10/9/1990,290000
8029032013,4/29/2004,327000
7243004008,11/23/2020,1125000
7243004008,1/20/1998,339000
2481019031,11/23/2020,840000
2481019031,8/14/2018,685000
2481019031,3/1/2011,425000
2481019031,7/31/1998,175000
2168003015,11/23/2020,275000
2168003015,11/6/2015,190000
2168003015,2/28/2012,100000
2168003015,12/24/2009,450000
2168003015,6/30/2006,489500
2168003015,3/1/2005,245000
2168003015,6/5/2003,125000
4407020005,11/23/2020,6375000
4407020005,4/6/2017,6000000
2811006026,11/23/2020,610000
2811006026,7/19/2000,238000
2811006026,6/29/1994,188000
5227027012,4/22/1991,190000
8640004102,11/23/2020,697000
8640004102,5/1/2019,615000
2648011022,11/23/2020,655000
2648011022,7/29/2020,450000
5001006014,11/23/2020,567000
5001006014,9/23/2016,405000
5001006014,3/28/2016,219000
5001006014,7/14/2006,420000
5001006014,7/22/2005,390000
3024029055,11/23/2020,420000
3024029055,11/12/2004,316500
3024029055,7/7/1989,182000
7537004016,11/23/2020,2200000
7537004016,5/17/2011,1250000
7537004016,4/4/2008,1175000
2171014088,11/23/2020,1050000
2171014088,2/25/1999,106500
2171014088,11/30/1988,150000
4242032001,8/18/2006,1200000
5477020016,11/23/2020,716000
5477020016,8/9/2017,553000
5825021001,11/23/2020,795000
6381021011,11/23/2020,545000
2114018193,12/30/2016,305000
2114018193,2/15/2013,205000
2114018193,6/16/2009,150000
2114018193,4/7/2006,368000
2114018193,8/7/1995,51000
2114018193,5/24/1990,130000
8556014006,11/23/2020,425000
8556014006,8/25/2004,260000
8556014006,8/11/1999,125000
8247043072,11/23/2020,531000
8247043072,5/10/2006,432000
8247043072,12/11/2002,210000
8247043072,12/28/1989,202000
7125026001,11/23/2020,675000
7125026001,12/2/2009,305000
7125026001,8/15/2003,297000
7125026001,1/7/1993,175000
2289001025,11/23/2020,715000
2289001025,7/24/2007,585000
2289001025,7/2/2004,435000
2289001025,9/3/1999,217500
2289001025,3/25/1997,175000
2403004023,11/23/2020,3825000
2811004011,11/23/2020,645000
2811004011,8/3/1999,230000
4157012072,11/23/2020,1100000
4157012072,5/4/2007,825000
5643013166,11/23/2020,425000
5643013166,11/21/2017,380000
5643013166,4/24/2007,319000
5643013166,4/26/2005,283000
5643013166,7/27/1999,85500
5643013166,11/3/1989,127000
7161007026,11/23/2020,599000
2052041043,11/23/2020,409000
2052041043,10/8/2010,216000
2052041043,12/13/2002,208000
2052041043,4/23/1998,105000
2052041043,12/18/1992,107500
2052041043,9/16/1988,122500
5586032008,11/23/2020,1425500
5586032008,7/16/2014,925000
5149038020,11/23/2020,733500
5149038020,8/16/2010,406000
3005027011,11/23/2020,482500
3005027011,3/6/2009,205000
3005027011,11/10/2008,151290
3005027011,2/13/2002,199000
3204066063,11/23/2020,320000
3204066063,7/10/2017,315000
3204066063,11/29/2010,195000
3153061114,11/23/2020,400000
3153061114,8/31/2016,317000
3153061114,12/30/2011,170000
3153061114,8/18/2005,360000
2837032058,11/23/2020,615000
2837032058,11/4/2014,439000
2837032058,11/30/1988,203000
5425001012,11/23/2020,1350000
6014035002,11/23/2020,480000
6014035002,10/31/2000,146500
4221010053,11/23/2020,1260000
2359013021,11/23/2020,2250000
2359013021,7/21/2016,1700000
2359013021,3/12/2013,1680000
2359013021,3/2/2012,432500
2243016018,12/22/2010,550000
2243016018,3/4/2008,445000
2601012041,12/31/1991,310000
7338005005,11/23/2020,560000
7338005005,11/14/2008,300000
7338005005,12/3/2004,393000
7338005005,10/5/2001,175000
3112040017,11/23/2020,342000
3112040017,8/24/2000,119000
2222009009,11/23/2020,685000
2222009009,5/6/2015,440000
6384001030,11/23/2020,550000
6384001030,12/12/2013,325000
5807011032,11/23/2020,1410000
7134012022,11/23/2020,637000
7134012022,4/18/2002,235000
7134012022,5/15/1992,175000
2380003002,11/23/2020,1000000
2380003002,2/5/1999,340000
5726010038,11/23/2020,715000
5726010038,12/24/1996,105000
6164019027,11/23/2020,560000
6164019027,9/8/2020,405000
7269016122,11/23/2020,265000
7269016122,2/27/2018,185000
7269016122,1/11/2006,177000
7269016122,3/5/1999,32000
7269016122,10/22/1992,58000
4434054174,11/23/2020,650000
4434054174,7/16/2004,2000000
2120024019,11/23/2020,263000
2120024019,7/11/2001,258000
4415032003,11/23/2020,2660000
4415032003,9/16/1992,200000
2631010077,11/23/2020,588500
2244021018,11/23/2020,1163500
2244021018,9/11/2015,888500
2244021018,9/10/2013,701000
2244021018,11/16/2012,352000
8065012008,11/23/2020,875000
8065012008,5/10/2004,450000
3041016054,11/23/2020,50000
3326023019,11/23/2020,5000
3326023019,4/5/2019,6500
3326023019,1/22/2007,55000
4060013017,11/23/2020,696000
4060013017,8/26/2019,535000
2110018021,8/31/2004,
7079005009,11/23/2020,760000
7079005009,9/20/2006,649000
7079005009,6/10/1998,204000
5404022020,11/23/2020,410000
5404022020,9/21/1989,259000
5404022020,12/8/1988,100000
6152014008,11/23/2020,530000
6152014008,3/5/2020,351500
6152014008,10/5/2016,365000
6152014008,5/1/2013,158000
6152014008,6/15/1995,117500
6152014008,12/15/1994,60902
3076017002,11/23/2020,4000
2110018020,8/31/2004,
2338006034,11/23/2020,450000
2338006034,12/14/2001,145000
2338006034,11/24/1999,90000
2338006034,5/27/1998,80000
5623019033,11/23/2020,9500000
7413003009,11/23/2020,9375000
7413003009,1/28/2005,1068190
5529025209,11/23/2020,382500
5529025209,9/6/2013,275000
5529025209,5/27/2011,195000
5529025209,10/20/2005,325000
5529025209,5/14/2003,182500
5529025209,8/6/1999,87500
5529025209,2/29/1996,45500
5529025209,5/1/1990,111000
5721009007,11/23/2020,2570000
5721009007,4/16/2018,2010500
7237026008,7/31/1996,230000
7237026008,1/12/1990,348000
7455023046,11/23/2020,750000
6202014025,11/23/2020,650000
6202014025,3/10/2020,100000
6202014025,3/12/2007,524000
3058021059,11/23/2020,685000
3058021059,9/2/2015,585000
3147030035,11/23/2020,360000
3147030035,3/28/2011,137500
3147030035,3/19/2009,119000
3147030035,1/25/2005,274000
3147030035,1/22/2004,209000
3147030035,1/21/2004,209000
3147030035,11/6/2000,129000
3147030035,4/9/1998,82500
3147030035,7/14/1993,93000
3147030035,6/1/1990,140000
2244028021,11/23/2020,865000
2244028021,12/31/2002,310000
2244028021,8/11/1988,187000
2228028001,11/23/2020,865000
2228028001,7/24/2018,679000
4211039059,11/23/2020,1865000
4211039059,6/30/2017,1619000
6329005037,6/15/2018,589000
2368018030,11/23/2020,1250000
2368018030,3/12/1999,300000
2216034014,11/23/2020,627500
2216034014,1/6/2009,285000
2216034014,3/21/2006,525000
2216034014,11/24/2003,360000
2216034014,1/17/1991,188000
4275014051,11/23/2020,1070000
4275014051,3/22/2016,910000
8406002113,11/23/2020,581000
5425019016,11/23/2020,1270000
5425019016,10/27/2006,800000
5425019016,7/29/1999,195000
2555020013,11/23/2020,610000
2555020013,1/24/2017,465000
2555020013,5/1/1991,156000
5077002069,11/23/2020,512500
5077002069,4/19/2017,446000
5077002069,1/30/2017,350000
5077002069,2/25/2005,370000
5077002069,9/20/2004,350000
5077002069,11/26/2003,273000
5077002069,5/30/2003,243000
5077002069,2/27/2001,147000
5077002069,8/29/1994,86000
5077002069,8/4/1993,76500
2834027063,11/23/2020,1800000
2834027063,3/25/2016,1200000
2834027063,11/15/2013,1235000
2834027063,8/23/1991,780000
2834027063,7/17/1989,830000
7301011006,11/23/2020,528000
7301011006,6/17/1994,125000
3105018058,3/17/2005,7000
4037013028,11/23/2020,825000
2807027026,11/23/2020,615000
2807027026,3/13/2001,227000
3003078047,11/23/2020,495000
3003078047,9/26/2007,80000
3003078047,10/29/2003,280000
3003078047,6/26/1997,139500
2829007049,11/23/2020,645000
2829007049,6/12/2015,445000
2004006017,11/23/2020,850000
2004006017,11/3/2006,680000
2870003011,11/23/2020,977000
5001023004,11/23/2020,990000
5001023004,12/20/2019,390000
2683004002,11/23/2020,649000
2683004002,12/24/2009,372000
2683004002,1/12/2001,217000
8509008009,11/23/2020,950000
7214009067,11/23/2020,400000
7214009067,7/15/1998,129000
7219024107,11/23/2020,359000
7219024107,8/24/2018,323000
7219024107,8/30/2013,245000
7219024107,9/16/2010,209000
7219024107,6/5/2007,300000
7219024107,4/6/2005,251000
2157009135,11/23/2020,440000
2157009135,4/3/2018,375000
2157009135,9/12/2003,246000
2157009135,10/25/1989,150000
5139028092,11/23/2020,637500
5139028092,7/30/2009,415000
3014010010,11/23/2020,157000
3014010010,9/20/2019,50000
2451020016,11/23/2020,855000
2451020016,3/10/2016,600000
2451020016,12/1/2004,475000
2451020016,5/19/2004,414000
2451020016,8/28/1998,155000
4014014002,11/23/2020,760000
4313009122,11/23/2020,975000
4313009122,11/30/2015,705000
4313009122,11/3/2006,614000
4313009122,3/28/2003,399000
5759024016,12/31/1996,210000
5759024016,11/9/1994,226000
7359029037,11/23/2020,751000
7359029037,1/20/2005,545000
7359029037,1/27/2004,500000
7359029037,4/27/2001,293000
7359029037,4/15/1988,207000
3109016019,11/23/2020,62000
3109016019,6/10/2009,58000
3109016019,3/28/2007,255000
3109016019,8/31/2005,180000
3109016019,6/5/2002,49000
2423004062,11/23/2020,435000
2423004062,12/20/1996,65000
2339008010,11/23/2020,780000
6327038004,11/23/2020,660000
7275003059,11/23/2020,275000
7275003059,7/12/2000,52500
7275003059,3/21/1989,58500
7215028052,11/23/2020,550000
7215028052,9/5/2013,320000
4315006042,11/23/2020,4750000
4315006042,12/31/2018,1600000
8314021020,11/23/2020,400000
8314021020,11/25/2003,275000
8314021020,12/19/1989,160000
5485025023,11/23/2020,1250000
5485025023,10/10/2017,870000
5485025023,1/10/2017,521700
5485025023,11/26/1991,190000
8082014010,11/23/2020,490000
8082014010,9/17/2013,345000
8082014010,10/23/2012,210500
8082014010,8/12/2003,240000
8082014010,1/26/2001,163000
8082014010,11/1/1999,126000
7513016019,11/23/2020,1895000
7513016019,11/17/2016,1600000
7513016019,5/26/2005,1302000
7513016019,10/9/1996,475000
5178003019,11/23/2020,552500
5178003019,4/1/2016,400000
3037025028,11/23/2020,330000
7346001052,11/23/2020,1150000
7346001052,4/16/2014,860000
7346001052,1/20/1988,310000
2359002004,11/23/2020,1283000
2359002004,8/1/2018,1210000
2359002004,1/30/2015,1000000
2359002004,8/23/2004,705000
2359002004,10/31/1997,323000
2056055009,11/23/2020,1295000
2056055009,9/21/2001,675000
2056055009,6/16/1998,539000
2056055009,8/16/1988,430000
2156027241,11/23/2020,360000
2156027241,7/3/2017,317000
2156027241,4/16/2015,270000
2156027241,8/13/2010,190000
2156027241,6/3/2005,313000
4081007024,11/23/2020,785000
4081007024,9/5/2003,341000
8437003032,11/23/2020,1778000
8437003038,11/23/2020,470000
8437003038,7/1/2004,285000
8437003038,6/24/2002,175000
6029003031,11/23/2020,815000
6029003031,7/29/2016,585000
6029003031,11/29/2011,479000
6029003031,11/30/2010,145000
6029003031,5/22/2000,135000
6029003031,4/26/1999,48500
6029003031,8/23/1990,120000
3204011062,11/23/2020,375000
3204011062,5/16/2018,307500
3204011062,6/30/2017,295000
8206023007,11/23/2020,490000
8206023007,9/2/2020,385000
7165006016,11/23/2020,685000
7165006016,6/13/2001,250000
7212014082,11/23/2020,1300000
7316026900,11/23/2020,25824000
3130017031,11/23/2020,365500
3130017031,9/23/1993,110000
6055009010,11/23/2020,390000
6055009010,6/4/2019,3500
6055009010,5/5/1999,172000
8620006040,11/23/2020,392500
3076020011,11/23/2020,28000
4426013014,11/23/2020,7325000
4426013014,6/3/2016,7650000
4426013014,6/30/2011,5625000
4426013014,10/23/2008,5800000
4426013014,8/4/2005,3025000
4426013014,12/15/1999,935909
4426013014,1/26/1993,600000
7035014067,11/23/2020,478000
7035014067,4/12/2011,420000
4309001003,11/23/2020,3500000
4309001003,3/11/2019,1700000
4309001003,7/22/2005,1350000
4309001003,12/23/1993,429500
8608027041,11/23/2020,602000
8608027041,11/21/2018,539500
5623019034,11/23/2020,9500000
4181024034,11/23/2020,4800000
4181024034,3/22/2018,1850000
4181024034,9/7/1994,303000
4181024034,9/20/1990,375000
5408031015,11/19/2018,15000000
5408031015,2/17/2004,8400000
5408031015,2/13/2004,8400000
2044024007,11/23/2020,854000
2044024007,5/18/2018,700000
2044024007,12/19/2017,637500
8529020063,11/23/2020,525000
5685026026,11/23/2020,1285000
5685026026,11/20/2015,685000
3018031157,11/23/2020,325000
3018031157,3/22/2018,251000
3018031157,10/14/2009,188500
2408019023,11/23/2020,870000
2408019023,6/2/2009,140000
2408019023,1/13/2009,267380
2408019023,10/8/2003,360000
2408019023,1/17/1991,165000
2052022021,11/23/2020,885000
2052022021,10/26/1999,275000
2401048048,11/23/2020,585000
8322007003,11/23/2020,530000
8322007003,12/16/2013,310000
8322007003,8/7/2008,270000
8322007003,8/6/2008,270000
8322007003,4/21/2008,272117
8322007003,6/8/2004,
8322007003,8/14/2002,202000
7210014014,4/12/2007,625000
7210014014,9/5/2003,350000
7210014014,7/20/1993,16500
3212017004,11/23/2020,1100000
2844029032,11/23/2020,308000
2844029032,5/23/2013,110000
2844029032,10/27/2010,165000
2844029032,6/26/2009,131000
2844029032,4/27/2001,125500
2844029032,8/30/1993,107000
2844029032,10/18/1988,107000
2622017025,11/23/2020,609000
2622017025,8/29/2016,520000
2622017025,3/17/2016,324000
2820015007,11/23/2020,920000
2820015007,8/31/2001,412500
2820015007,7/26/1989,410000
3046018029,11/23/2020,443000
3046018029,8/20/2014,242500
3046018029,8/23/2001,118000
3046018029,8/31/1999,110000
2779014015,11/23/2020,690000
2779014015,9/14/1989,326000
7217010101,11/23/2020,640000
2611015006,12/10/2008,321000
2611015006,1/19/2007,723000
2611015006,2/1/2006,515000
2611015006,6/2/2005,340000
2611015006,4/28/2003,266000
2611015006,7/23/2001,206500
2611015006,2/21/1997,90000
4063001027,11/23/2020,545000
7131024017,11/23/2020,526000
7131024017,11/28/2011,180000
7131024017,10/6/1988,130000
7012006031,11/23/2020,405000
7012006031,5/23/1991,138000
2380040008,11/23/2020,1600000
2380040008,12/7/2007,340000
2380040008,10/5/2004,
5481008024,11/23/2020,915000
5481008024,10/5/2001,255000
5481008024,3/15/1993,140000
3234027022,10/8/1998,5000
5070018016,11/23/2020,813000
5070018016,5/30/2012,367500
5070018016,5/5/2006,512000
5440027012,11/18/2015,581000
5440027012,11/14/2011,420000
5440027012,9/22/2005,499000
5440027012,7/3/2003,280000
5440027012,2/29/2000,135000
5440027012,5/11/1990,71000
3102028061,11/23/2020,470000
3102028061,9/25/2008,222500
3102028061,3/5/2008,252450
3102028061,2/28/2007,450000
7250007029,11/23/2020,1250000
7250007029,11/23/2010,700000
7250007029,1/4/2006,891500
7250007029,9/19/2000,495000
7250007029,2/29/1996,200000
4167024003,9/22/2017,1465000
4167024003,8/7/2002,755000
4167024003,6/28/1991,409500
2017028016,11/23/2020,1157000
2017028016,8/16/2007,1155000
2017028016,4/27/2006,1110000
2017028016,9/1/1998,490000
2017028016,11/15/1994,359500
7480026017,11/23/2020,1100000
7480026017,6/26/2020,943534
7480026017,11/21/2018,1370000
7480026017,8/11/2011,552500
7480026017,11/23/2010,794166
7480026017,3/20/2006,1060000
7480026017,8/9/1994,255000
2763002160,11/23/2020,500000
2763002160,12/13/2011,270000
2763002160,9/19/2001,194000
2763002160,11/10/1988,175000
7101012006,11/23/2020,700000
7101012006,3/15/2011,657185
7101012006,5/29/2007,650000
2833035073,11/23/2020,340000
2833035073,8/4/2015,233000
2837034067,11/23/2020,555000
2837034067,6/21/2018,493000
2837034067,10/20/1997,170000
2837034067,6/3/1988,159500
8740017163,11/23/2020,449000
8740017163,12/6/2002,220000
8740017163,6/15/1990,143000
6072011022,11/23/2020,375000
6072011022,6/2/2006,425000
5646001031,11/23/2020,1306000
5646001031,3/31/2008,733000
5210014001,11/23/2020,635000
8427027008,11/23/2020,660000
8427027008,4/30/2003,306500
8427027008,5/4/1999,199000
8427027008,11/15/1989,210000
2231012003,11/23/2020,761000
2231012003,4/4/2011,298000
8132004027,7/25/1997,141500
8132004027,12/31/1992,176500
2856018031,11/23/2020,740000
2856018031,8/31/2017,641000
5363010024,11/23/2020,1790000
5363010024,10/11/2013,1225000
5363010024,8/23/1993,485000
4443002026,11/23/2020,4750000
4443002026,8/1/2013,1232000
4230015005,11/23/2020,1450000
4230015005,5/5/2000,305000
7426017021,11/23/2020,475000
2290018003,2/1/2012,1335000
2290018003,10/26/2011,860000
2290018003,9/1/2006,1575000
5044011027,12/2/2020,753000
5044011027,11/23/2020,750000
5044011027,10/16/2020,965000
5044011027,10/13/2020,738000
5044011027,9/30/2020,976000
2812047031,11/23/2020,641000
2812047031,2/19/2004,419000
2812047031,8/1/1997,214000
2812047031,5/5/1995,225000
8125041011,11/23/2020,750000
8125041011,11/21/2007,720000
8125041011,3/5/2004,525000
5637020053,11/23/2020,540000
5637020053,5/13/2002,210000
5637020053,12/15/1989,160000
5514004033,11/23/2020,1980000
5514004033,5/24/2013,1315000
5514004033,9/27/2005,1300000
5514004033,5/10/2002,679000
5514004033,3/28/2001,455000
5514004033,8/12/1998,390000
4366016028,11/23/2020,3400000
4366016028,7/6/2001,
5109003035,11/23/2020,525000
5109003035,10/1/2010,215000
5109003035,5/1/2006,453000
5109003035,10/4/2004,225000
5109003035,2/18/2000,140000
5109003035,10/1/1996,148000
7381004008,6/23/2020,300000
5015033005,11/23/2020,706000
5015033005,6/30/2016,477000
5015033005,3/1/2016,306000
5550001078,8/14/2006,400000
5550001078,3/26/2002,143000
5550001078,5/1/2001,
5550001078,11/30/1988,143500
7445003039,11/23/2020,610000
7445003039,11/21/2000,249000
7445003039,11/19/1993,189500
4059005009,11/23/2020,650000
6084001025,11/23/2020,425000
6084001025,4/5/2004,185000
5729020002,11/23/2020,825000
5729020002,6/11/2009,435000
5729020002,9/5/2003,375000
5729020002,2/27/2003,295000
2533005011,11/23/2020,650000
2533005011,8/25/2020,420000
2701098130,11/23/2020,1141500
4234020022,11/23/2020,2250000
4234020022,5/20/2002,695000
4234020022,8/26/1988,400000
8396009016,11/23/2020,1265000
8396009016,2/2/1999,326000
4493034024,11/23/2020,2270000
4493034024,6/13/1997,1125000
4493034024,8/8/1990,1560000
7278029133,11/23/2020,615000
7278029133,12/2/2016,535000
7278029133,2/5/2008,605000
7420007017,11/23/2020,820000
7420007017,10/19/2017,656000
7420007017,3/30/2001,235000
5571028003,11/23/2020,2965000
5571028003,10/10/2018,2331000
5571028003,7/27/2011,1825000
5571028003,7/11/2008,1875000
5571028003,3/7/2006,1400000
8039010029,11/23/2020,705000
7508027066,11/23/2020,1200000
7508027066,10/2/2015,624000
7508027066,6/10/1997,173000
7508027066,5/28/1997,126149
3081008018,11/23/2020,9500
2014020022,11/23/2020,630000
2014020022,11/10/2010,402000
2014020022,5/20/2004,455000
2014020022,3/22/2002,230909
5054004003,11/23/2020,760000
7134010009,11/23/2020,692000
7134010009,2/28/2012,360000
7134010009,8/18/2011,260000
7134010009,11/3/2003,333000
7134010009,8/16/1996,152000
2805026123,11/23/2020,656000
5523009094,11/23/2020,560000
5523009094,2/6/2008,560000
7140001017,11/23/2020,815000
7140001017,10/26/2011,430000
6206009015,11/23/2020,568000
6206009015,12/19/2002,290000
6206009015,8/27/2002,227000
7171002013,11/23/2020,603000
7171002013,12/31/1998,175000
7171002013,8/17/1994,139000
2810112005,11/23/2020,770000
2810112005,10/17/2017,665500
2810112005,4/3/2007,15713500
8542014035,11/23/2020,305000
8542014035,12/9/1996,67000
8542014035,6/14/1988,63500
2257020213,11/23/2020,285000
2257020213,5/30/2014,225000
2257020213,12/19/2002,170000
8289016005,11/23/2020,920000
8289016005,3/12/2015,885000
8289016005,4/30/2013,780000
8289016005,11/7/2006,839000
8289016005,10/25/2000,402000
7264030026,11/23/2020,1035000
7264030026,8/18/2006,950000
7264030026,5/3/1999,277500
3125008011,11/23/2020,290000
3125008011,10/31/2018,75000
3125008011,5/24/2012,75000
3125008011,1/12/1996,71000
5437005027,11/23/2020,1383000
5437005027,10/11/2013,664500
5437005027,5/8/2003,
5437005027,6/1/2001,264500
5437005027,6/1/1994,175000
3140005006,11/23/2020,330000
3140005006,7/26/2000,102000
3140005006,3/1/1996,81000
3140005006,11/15/1989,132000
8135022027,11/23/2020,785000
8135022027,6/27/1996,220000
8037046075,11/23/2020,410000
8037046075,11/25/2003,275000
8037046075,8/19/1994,133000
2864008129,11/23/2020,199500
2864008129,11/8/2011,40000
2864008129,3/1/2004,146000
2864008129,1/16/2004,105000
5338009012,11/23/2020,2125000
2040026002,11/23/2020,764000
2040026002,9/19/2018,599000
2040026002,5/2/2014,475000
2040026002,2/20/1997,152000
2040026002,12/30/1988,183000
2779010099,11/23/2020,356000
2779010099,10/30/2014,229000
2779010099,6/4/1992,117500
8116010017,11/23/2020,699000
2840016029,11/23/2020,1525000
2840016029,8/14/2003,
2840016029,6/18/1990,525000
2840016029,4/24/1989,585000
3014010015,11/23/2020,157000
3014010015,9/20/2019,50000
2181017014,11/23/2020,1235000
2181017014,1/15/2016,855000
2181017014,2/27/2012,475000
2181017014,2/22/2007,780000
2181017014,5/31/1990,284500
2181017014,8/22/1988,230000
6038015050,11/23/2020,1600000
6038015050,7/24/2018,1540000
6038015050,9/8/2017,575000
6114020021,11/23/2020,405000
5210033004,11/23/2020,655000
5606017022,11/23/2020,950000
5606017022,7/16/2004,509500
5606017022,5/20/2003,385000
5606017022,10/10/2000,285000
5606017022,8/21/1995,190000
4115029016,2/4/1994,360000
5282017021,11/23/2020,186000
6223005011,11/23/2020,460000
6223005011,7/31/2009,208000
6223005011,10/30/2003,250000
2861045061,11/23/2020,920000
2861045061,6/27/2008,660000
2861045061,9/22/2003,580000
2861045061,4/20/1989,309000
3001098048,11/23/2020,535000
3153099016,11/23/2020,450000
3153099016,8/5/2016,329500
3153099016,9/25/2007,331500
7480002800,11/23/2020,600000
2072013008,11/23/2020,925000
2072013008,10/22/2009,789000
2072013008,9/2/1993,412000
3204079065,11/23/2020,476000
3204079065,10/14/2010,225000
3204079065,7/28/2010,169900
3204079065,3/27/2007,434000
5275025038,11/23/2020,460000
5275025038,1/23/2015,312000
5275025038,9/1/2006,346500
2122024033,11/23/2020,830000
2122024033,11/24/2015,536000
2122024033,4/1/2010,416000
2122024033,12/3/2009,273000
2122024033,7/28/2006,570000
5675006064,11/23/2020,458000
5675006064,5/12/2011,240000
5675006064,8/19/2010,210000
5675006064,2/27/2008,275000
5675006064,9/24/2003,205000
5675006064,6/30/2000,123500
5675006064,1/13/1993,121500
